TIMESTAMP,CPU,MEM,LOAD,TCP_PORT_STATUS,TCP_TIME_WAITS,TPS,TOTAL_TCP,NETWORK_LATENCY,RESPONSE_TIME,THREAD_COUNT,RESTART
2025-03-01 05:55:00,61.72624440708881,42.59320566202965,5.8403745537403084,39025,13174,1544,52199,107.66165231349484,85.18584084778831,208,Healthy
2025-03-01 05:56:00,60.35154057229231,11.228625001731874,4.231922759015356,36719,24035,1496,60754,114.53349194497586,89.15854529762969,265,Healthy
2025-03-01 05:57:00,49.17956389250306,41.31250662241462,0.5554051409627729,8389,17208,1628,25597,40.159326908388316,209.8477214757504,164,Healthy
2025-03-01 05:58:00,40.136491875723245,48.21652063663782,3.14560328890254,48434,3410,1077,51844,7.739215007112024,268.2183214417815,240,Healthy
2025-03-01 05:59:00,53.28935038790035,24.058305960230676,2.7794636426951373,15952,14636,548,30588,1.279038843956119,152.37406958638795,44,Healthy
2025-03-01 06:00:00,10.35569292021269,44.73623057232142,1.0869262299657279,30075,10039,1027,40114,53.24674316014878,92.3800400823656,35,Healthy
2025-03-01 06:01:00,45.54644532390756,48.83006632305913,5.5776485972970455,19939,15990,644,35929,36.978170001683196,239.15062457346366,32,Healthy
2025-03-01 06:02:00,60.84436809575419,51.21316470290539,4.92756214494948,47995,7441,1261,55436,10.285341032328661,258.1223686048621,150,Healthy
2025-03-01 06:03:00,31.41399323048529,56.58419932132619,1.7654724963100104,16624,9685,1598,26309,27.749715581556345,270.14561078024167,294,Healthy
2025-03-01 06:04:00,16.49736138897501,28.68035457576499,1.9078941736364845,2735,26121,1428,28856,19.550335841924223,201.7078572284333,165,Healthy
2025-03-01 06:05:00,35.25263498459237,44.06661738591269,0.6760992932569803,25315,14778,1293,40093,137.31687871198818,265.1821398470212,122,Healthy
2025-03-01 06:06:00,53.626266943510416,68.89474178587567,2.131945983684725,18422,14191,818,32613,21.89981480541617,53.85373961210192,148,Healthy
2025-03-01 06:07:00,16.43807262224035,63.88865023990943,3.715421049023445,40137,27862,1610,67999,81.1096211341642,76.80895044238088,218,Healthy
2025-03-01 06:08:00,22.362913612773397,67.15992568590198,2.8146386361266753,8127,28273,1197,36400,89.37278731171253,73.1440167630247,95,Healthy
2025-03-01 06:09:00,18.853110809721997,33.16818391171428,5.830905050458245,36680,29413,1346,66093,81.97992919858643,228.15117106368325,294,Healthy
2025-03-01 06:10:00,57.816865334513494,57.215686353799704,0.8084409309501899,49232,10732,1282,59964,15.759408698182208,67.39544588589476,69,Healthy
2025-03-01 06:11:00,13.773557347149211,47.19387710562087,3.7528658739445584,13606,26459,541,40065,48.50095590083213,174.09109311657676,63,Healthy
2025-03-01 06:12:00,51.195190126865974,14.964104983734465,5.2207019227887645,33743,4956,1616,38699,8.639279537009838,168.17672465907228,102,Healthy
2025-03-01 06:13:00,31.98741524519148,59.43882334942393,3.1440750182534742,35010,7553,1028,42563,59.95481720035109,127.67588088956023,274,Healthy
2025-03-01 06:14:00,55.34747457311814,50.62607658144188,0.5162949630821825,16636,24253,1788,40889,29.101240759467206,267.60129248552494,222,Healthy
2025-03-01 06:15:00,67.86300512704226,21.935041570916006,1.8354082490445136,26348,24915,791,51263,84.6832474593726,92.608300469999,19,Healthy
2025-03-01 06:16:00,16.872717975188937,14.78431344576768,2.280729366173814,11108,20478,1468,31586,104.22845068351597,138.11569609980995,212,Healthy
2025-03-01 06:17:00,28.863102464047508,60.22132783889984,5.812969720066043,9098,3365,596,12463,80.28585917050127,243.54287500573227,205,Healthy
2025-03-01 06:18:00,58.60752566313142,14.734109769472063,5.514753050112847,37180,7668,1618,44848,65.70126779509796,57.60557859832106,67,Healthy
2025-03-01 06:19:00,25.969503163070588,15.481231921986199,5.720437778091967,19883,6000,573,25883,58.71267970764717,218.23760006159216,265,Healthy
2025-03-01 06:20:00,22.907235822762456,35.64449727425892,5.0416715168933255,45400,25304,1591,70704,126.41207344645356,254.09943159039264,232,Healthy
2025-03-01 06:21:00,59.522678672138305,18.087869705168625,2.434062537626474,46999,20731,1257,67730,33.68584169472524,283.06695970954183,189,Healthy
2025-03-01 06:22:00,69.22494184035821,64.82017584656316,5.482320321529103,48951,28647,1600,77598,110.39853258980146,269.07416012287126,44,Healthy
2025-03-01 06:23:00,43.412835408877946,38.217036175794206,5.899264782653768,8160,4675,707,12835,113.86486638627773,129.8460292084213,112,Healthy
2025-03-01 06:24:00,26.682924900000355,44.14905883927429,2.425392217512241,20929,13907,1744,34836,63.46080108333944,196.59103533073815,170,Healthy
2025-03-01 06:25:00,33.91395769600324,65.68636536868524,1.933057812925469,18597,18336,1785,36933,45.297789284620265,69.32337328761646,209,Healthy
2025-03-01 06:26:00,20.207819643016542,41.815793538300916,3.5080396103022173,12123,20684,909,32807,71.11068142085031,114.46750088700215,169,Healthy
2025-03-01 06:27:00,55.71323673344515,31.215468757439112,1.5293370592941151,29357,29311,830,58668,14.888874958012076,73.55559468687684,192,Healthy
2025-03-01 06:28:00,56.40844106936608,57.829306348949906,0.6794332177350912,5960,20563,843,26523,7.843574802134407,128.79682253849097,145,Healthy
2025-03-01 06:29:00,62.50725954294966,36.57101184851264,5.702071441137283,34556,16136,1488,50692,17.628876718331878,268.7968033646822,235,Healthy
2025-03-01 06:30:00,11.596153815793834,29.108165536138323,5.591573478427806,19255,12155,1270,31410,28.8846096878717,136.79170991857316,252,Healthy
2025-03-01 06:31:00,43.71888049758275,53.393767516332076,1.3945961956916657,14350,13219,573,27569,76.12234623036841,190.4745257503566,115,Healthy
2025-03-01 06:32:00,22.855326060591064,58.09634059678258,2.742571358113457,31881,4247,753,36128,127.52135878800719,158.3452120287352,80,Healthy
2025-03-01 06:33:00,30.452980929541425,57.50297005505629,5.070699722999771,19409,5415,1458,24824,36.11070746795336,164.72913107468383,86,Healthy
2025-03-01 06:34:00,57.09733691719045,68.66046484772247,4.135501643514692,33635,20741,1319,54376,140.33913960126992,292.3930129591396,63,Healthy
2025-03-01 06:35:00,21.522019141689768,57.20001693249776,2.6713313004389265,3446,7472,1485,10918,143.2812784313155,124.03861706596449,286,Healthy
2025-03-01 06:36:00,48.30050503486538,56.19600615692117,4.592940484505505,31657,23380,831,55037,143.87678612193557,206.83111738079285,120,Healthy
2025-03-01 06:37:00,49.27397147341589,61.44911522417321,5.43376063515605,22207,5848,1246,28055,125.79684746677225,155.01566739486177,233,Healthy
2025-03-01 06:38:00,67.24563489413805,10.011111717726568,5.593870817892274,49951,28280,1335,78231,55.20993107886037,65.28654526192156,84,Healthy
2025-03-01 06:39:00,56.50965571173622,31.74588467126624,2.58367286557204,9752,22859,954,32611,11.829902739390835,172.332707906059,23,Healthy
2025-03-01 06:40:00,58.218108829221606,54.25618576206533,1.454583740400504,14440,2037,1638,16477,85.75399103320774,253.3358322612771,267,Healthy
2025-03-01 06:41:00,41.89604494107361,45.98314066661664,5.520613720066863,45864,16634,812,62498,84.24353514664783,74.68824217042209,198,Healthy
2025-03-01 06:42:00,21.20684842974224,20.65432015789706,1.0090549522356556,7499,9262,1517,16761,127.64638929932974,67.39796184907723,248,Healthy
2025-03-01 06:43:00,35.533801943101096,28.22398534531272,4.4692861517549005,22139,12066,727,34205,149.40266659096966,88.40788009831667,100,Healthy
2025-03-01 06:44:00,42.96937441070922,30.207556664926408,1.272735231734409,15767,16554,1333,32321,76.71543867746199,241.10002784732652,193,Healthy
2025-03-01 06:45:00,50.70515510282274,44.06968667033896,2.641627700672307,23343,8008,1357,31351,52.43540062492785,230.9988460361845,26,Healthy
2025-03-01 06:46:00,46.462546709915635,59.89589778646459,2.7635566059976506,28712,23315,1768,52027,28.699355021883783,191.25444222652763,21,Healthy
2025-03-01 06:47:00,33.63866973503461,65.94950678666079,1.3731685331164585,20673,16263,1317,36936,1.7151738977882394,167.0566010231581,175,Healthy
2025-03-01 06:48:00,25.918786419750486,55.00554477121834,5.574747887036366,30488,17238,1517,47726,76.857940180843,272.08145367565555,155,Healthy
2025-03-01 06:49:00,20.093850592220985,60.57702341060859,0.5146749240510744,27520,6642,1027,34162,83.77228133868677,241.67445595837063,291,Healthy
2025-03-01 06:50:00,51.63072317633598,38.205757507090965,5.415946987691468,45105,17489,1449,62594,123.91583349279222,252.9855628254513,46,Healthy
2025-03-01 06:51:00,48.7239204587491,33.38651917733725,5.36106127911517,49587,18153,926,67740,76.18196821602729,253.31557533766357,79,Healthy
2025-03-01 06:52:00,51.242347945468396,33.56251192865302,2.2433000953390088,16784,27585,541,44369,137.55378395124242,210.6792886863895,178,Healthy
2025-03-01 06:53:00,32.35164716816769,46.96231170039743,4.373563484336016,39079,20324,964,59403,94.58443800914388,164.50365607898647,179,Healthy
2025-03-01 06:54:00,25.7444693542447,17.45420233334854,1.8904490121407354,45220,15531,777,60751,126.21009949494139,266.16943814641263,262,Healthy
2025-03-01 06:55:00,55.58327972085552,44.76965096741567,4.6732545923966615,21491,11384,1335,32875,23.096958486354318,281.5018544008127,151,Healthy
2025-03-01 06:56:00,56.41884370332004,49.907971611023534,3.5861585798325883,48342,17336,518,65678,128.4450834150449,55.95151081458575,282,Healthy
2025-03-01 06:57:00,37.33698243801044,36.33452441237433,2.151239998362121,49720,25283,565,75003,101.59643431213341,62.88871831656282,234,Healthy
2025-03-01 06:58:00,46.71424508603945,67.19003060627004,2.7012911450071004,36268,14661,666,50929,26.36472183331125,289.6858242271093,192,Healthy
2025-03-01 06:59:00,32.41117985390447,46.49279634277451,4.29438802731122,15718,12687,1519,28405,29.27477016375562,119.29015346104869,230,Healthy
2025-03-01 07:00:00,52.1168320071884,23.19996833419751,5.483535973040807,36597,23998,902,60595,139.04859223758896,268.3423599123547,62,Healthy
2025-03-01 07:01:00,60.14329579887227,38.75297544601098,1.2189958411200106,33815,23189,908,57004,5.800088707105559,147.19877974035066,127,Healthy
2025-03-01 07:02:00,51.293996640138964,50.52426622811764,3.6425018331803645,36132,29887,611,66019,69.9177065510602,79.7750144023389,168,Healthy
2025-03-01 07:03:00,40.75495761082819,29.41774747482874,1.8955105970141461,27832,14404,1797,42236,47.70781820018113,70.11080005233356,145,Healthy
2025-03-01 07:04:00,37.51947756954222,14.77849637734139,4.907547374315025,32862,5355,1096,38217,100.09653855976578,89.12697477011412,86,Healthy
2025-03-01 07:05:00,48.539179058544654,45.0061380826531,0.8863051822821459,13864,1933,1150,15797,126.1047787477798,112.47329871684119,54,Healthy
2025-03-01 07:06:00,50.78865349607982,66.8722101171808,4.289256845941434,23842,9766,1562,33608,54.69634011192886,172.12958848270654,27,Healthy
2025-03-01 07:07:00,43.52376661147234,39.104319133790426,1.4622030753006638,9177,23044,604,32221,64.60841101110273,225.37447514144588,214,Healthy
2025-03-01 07:08:00,47.4965365064437,64.36654483882228,3.7801198012177606,47115,6906,823,54021,147.30574989071073,296.599644121325,92,Healthy
2025-03-01 07:09:00,15.795320949671934,60.10141530230164,5.0963092295598065,41699,29506,1491,71205,117.80355994220122,160.37668582229276,59,Healthy
2025-03-01 07:10:00,67.10593096853961,18.844767018039,4.652943641669237,46609,13572,928,60181,134.68341550883693,179.54623558577745,290,Healthy
2025-03-01 07:11:00,57.44638382392204,52.49019531013425,4.641185882260005,12844,13279,1134,26123,66.37557087709283,180.4539253458139,175,Healthy
2025-03-01 07:12:00,32.43567218240703,36.12793150431871,3.3481492170279785,9594,11723,1229,21317,35.87735439363317,184.858588871984,252,Healthy
2025-03-01 07:13:00,43.7687566572178,25.014779515776212,5.3991007551734675,14418,23434,1388,37852,62.3676563425813,179.43516427611556,173,Healthy
2025-03-01 07:14:00,12.83947180818528,51.21630134000218,3.7345785903309885,35854,11611,1584,47465,107.69769575689551,52.19368876547946,65,Healthy
2025-03-01 07:15:00,12.473668839943624,54.559643119385285,5.546348827022638,24108,9261,892,33369,17.30513032056092,50.43120552746018,48,Healthy
2025-03-01 07:16:00,25.047900106717762,20.793779124090328,3.505873518078297,11419,5474,703,16893,41.299896736859814,74.41657953153073,137,Healthy
2025-03-01 07:17:00,51.3820985418774,64.86668092337251,3.282810596610016,23539,26878,757,50417,7.948749168776967,75.38915085729471,131,Healthy
2025-03-01 07:18:00,61.128864868000704,55.068834637086454,1.7229416056567297,45370,29390,985,74760,65.4198130123816,226.22422723869903,256,Healthy
2025-03-01 07:19:00,43.5511527987909,66.00252994851812,3.4963265971661275,44950,27925,945,72875,124.28941466096238,101.22900812899994,195,Healthy
2025-03-01 07:20:00,41.92796437494114,29.024393125821458,1.2732165718689334,13835,17638,1703,31473,4.67488955640361,273.6785261889032,217,Healthy
2025-03-01 07:21:00,34.13857202748795,66.36010094457922,5.2832961069275,18533,27283,1523,45816,101.62320549426774,282.1515823942549,248,Healthy
2025-03-01 07:22:00,19.695877357481272,32.11105947030285,4.217405387895614,30515,24471,841,54986,139.9418853025472,293.97333447397466,224,Healthy
2025-03-01 07:23:00,17.10124607959525,13.238185685643504,5.96499496671118,36921,5787,632,42708,36.30225136516616,284.770326221755,233,Healthy
2025-03-01 07:24:00,55.64078567325796,55.778163322541396,1.0065358528478772,42968,14575,942,57543,104.35159126841957,117.97208047963116,97,Healthy
2025-03-01 07:25:00,65.65021307779453,52.21048864530045,1.8237001241490778,23322,8862,752,32184,146.29018326392986,177.44421117587814,34,Healthy
2025-03-01 07:26:00,37.49699298317638,45.87465953579995,5.324372323463765,11223,26409,764,37632,144.379430962717,93.86374254923525,229,Healthy
2025-03-01 07:27:00,49.56673952293829,39.39362466305044,2.6738975487290473,11273,11956,592,23229,36.00444976134235,251.5524137931083,284,Healthy
2025-03-01 07:28:00,64.86745905285647,11.929916219357883,3.0646664449004364,34519,11663,637,46182,15.949326928598236,272.10792628602405,144,Healthy
2025-03-01 07:29:00,15.406817976048671,47.47583509120926,5.233585380631893,25160,17120,1731,42280,23.094098146491476,262.8222098243787,242,Healthy
2025-03-01 07:30:00,56.22888718714179,35.01007691336762,3.3700277372247376,9849,23740,1501,33589,105.60331460383918,158.34173717420873,75,Healthy
2025-03-01 07:31:00,47.00901306253451,43.6125641644567,1.5641171717790248,26656,4742,806,31398,109.13807244253806,239.66847117169524,89,Healthy
2025-03-01 07:32:00,45.91823072979168,35.759280518058176,5.406165634753795,49988,3035,765,53023,101.46124768260165,74.39479239406737,264,Healthy
2025-03-01 07:33:00,27.552425708894187,67.96336796591194,0.6708391103266842,11348,2967,1145,14315,51.07567977359347,60.06119265481267,134,Healthy
2025-03-01 07:34:00,51.03360128666061,46.24653406905083,5.424679472038938,18924,25675,817,44599,26.296764023960197,238.30910357719023,155,Healthy
2025-03-01 07:35:00,57.68786528924659,54.95417983614803,0.7778612466978407,39935,2852,1636,42787,87.53340270088572,156.33881858217092,112,Healthy
2025-03-01 07:36:00,16.77148989662183,66.180816848265,4.162171505300705,40132,20567,1400,60699,73.06838641792211,298.88731618489226,286,Healthy
2025-03-01 07:37:00,42.011285858859026,45.49595937500438,0.8942365882143406,2983,11547,953,14530,109.59628792122321,74.3135539638831,133,Healthy
2025-03-01 07:38:00,16.07591085924458,10.723751069344045,4.38417142280786,25890,7618,690,33508,66.76265172415759,263.9069203838084,276,Healthy
2025-03-01 07:39:00,62.35444115785867,12.057500698632541,0.6868422673312299,15629,14859,1710,30488,51.45731450828379,169.99576638224795,287,Healthy
2025-03-01 07:40:00,40.45820335938084,52.14030604611171,5.133517502409331,12273,9303,1330,21576,44.728308026493146,256.78754887596926,120,Healthy
2025-03-01 07:41:00,58.47794135564544,26.74510816907701,3.062691730114916,32739,12350,1612,45089,32.50907768741223,254.28182054253622,98,Healthy
2025-03-01 07:42:00,32.08513825997286,44.762783640876926,1.0139965196788285,41416,17566,686,58982,40.59621005181255,278.99800034051935,167,Healthy
2025-03-01 07:43:00,17.504693608979522,22.136630865440136,4.387506947555792,8894,24124,1318,33018,15.129735387771102,124.46250282152569,225,Healthy
2025-03-01 07:44:00,12.48995826314269,26.214932503702848,3.1910958662706936,47073,29428,1520,76501,52.68169462840454,287.4498383655008,45,Healthy
2025-03-01 07:45:00,26.89057724634253,40.278463356884515,1.5502187238149359,46693,1164,631,47857,6.448902042080771,87.91674008940507,96,Healthy
2025-03-01 07:46:00,24.65402202184471,68.53416780136493,0.5861980563879918,25343,7958,1371,33301,28.775663227782694,70.49219439837263,127,Healthy
2025-03-01 07:47:00,43.62111844119771,46.97622935255149,2.7989904284904545,44095,3137,1134,47232,112.26879624829493,157.90387934308728,191,Healthy
2025-03-01 07:48:00,11.304330283822441,66.1688862707814,0.9709607690069456,32174,11215,1190,43389,49.49487931281678,257.08074216046066,77,Healthy
2025-03-01 07:49:00,41.2342326579504,67.56279126321685,1.0179333403598045,45179,17838,1191,63017,100.56731552962422,168.3552826583614,168,Healthy
2025-03-01 07:50:00,33.50630452072019,22.486599785230446,1.9703125159947228,7900,19669,1622,27569,107.81574216399433,257.32166938262856,294,Healthy
2025-03-01 07:51:00,44.62733619486653,28.671616148136668,3.967520634833334,49905,25230,1557,75135,87.59661606708491,232.4217014485763,173,Healthy
2025-03-01 07:52:00,52.14505168902188,56.19953687312225,3.4145083470852207,4800,22206,1081,27006,143.84596346344438,102.35709653473339,82,Healthy
2025-03-01 07:53:00,48.045516704790344,62.00584013748063,0.8794301954227433,36246,17925,670,54171,4.194540126843876,287.22040622486594,128,Healthy
2025-03-01 07:54:00,69.07866216240197,41.153604651371666,5.826372017408584,43735,7033,1283,50768,111.05924493763318,65.19529215735085,204,Healthy
2025-03-01 07:55:00,18.295920632612265,69.59356403683296,5.379427785620251,43926,3665,1582,47591,143.8592099471208,274.56992688594875,98,Healthy
2025-03-01 07:56:00,35.78422053578671,10.694331925316217,1.9257401792983704,8054,28025,680,36079,129.47848767358795,126.1108622475935,85,Healthy
2025-03-01 07:57:00,35.489844198598675,27.975559335112937,1.172862167791777,39827,24533,518,64360,26.016011078946985,175.03702079109982,230,Healthy
2025-03-01 07:58:00,35.02319222217524,47.38970522467479,5.683215756163446,43727,14129,1749,57856,49.69622563150808,155.58796817518362,148,Healthy
2025-03-01 07:59:00,49.8279035225601,38.15739465624897,3.0362797783438493,45775,23182,1618,68957,26.695324141593343,92.95863922922905,250,Healthy
2025-03-01 08:00:00,39.38968363280335,16.996177985728046,2.211418306242897,42201,13125,1380,55326,90.59494620839091,139.5367166004233,163,Healthy
2025-03-01 08:01:00,41.045953588777785,32.06722512883381,3.1969691934085307,30373,23169,674,53542,107.11600931494435,98.23360907319882,62,Healthy
2025-03-01 08:02:00,35.941359528805876,11.526828597702343,4.7500927950052665,28525,28462,1745,56987,48.243991635095675,100.97161886513096,151,Healthy
2025-03-01 08:03:00,69.50196766111375,48.564762764516765,1.4261191406667997,39977,21998,553,61975,81.38647952366003,96.76420900659508,40,Healthy
2025-03-01 08:04:00,65.65368092914252,63.564552579781314,4.721227084301189,8115,21676,1194,29791,103.94716494060806,172.25434508664858,232,Healthy
2025-03-01 08:05:00,28.46345136186226,63.092447427007535,4.62195733363626,32107,29480,1362,61587,63.77963267504621,249.4828418778289,275,Healthy
2025-03-01 08:06:00,16.69563548600003,51.97266842593279,3.4664151266248386,31486,7189,848,38675,128.24831403786345,192.24250844031025,291,Healthy
2025-03-01 08:07:00,60.38588344231618,37.94621172987566,5.262132588122699,14068,24057,942,38125,115.96094035788475,273.30164713771046,285,Healthy
2025-03-01 08:08:00,69.83021508554347,40.721897121489384,1.226788579934233,19640,14708,1332,34348,10.635166033735029,209.13612214418106,53,Healthy
2025-03-01 08:09:00,27.55653364237873,18.215129439739776,3.775134536661202,33158,19072,1079,52230,93.54766956453352,222.33502890815112,71,Healthy
2025-03-01 08:10:00,31.467095550505974,30.461025587152182,2.971386788760019,37136,6095,781,43231,36.06350709300269,216.9018074317508,210,Healthy
2025-03-01 08:11:00,66.49799088911217,21.263684529896416,2.822606620597074,17128,15409,859,32537,84.07022143542402,162.3647982959353,18,Healthy
2025-03-01 08:12:00,52.66777108018539,59.272012200997274,1.8890858919823899,25942,8583,1414,34525,143.57637795231196,222.3347055500207,80,Healthy
2025-03-01 08:13:00,27.73829990677817,64.88523408027758,2.547538112454494,3827,25208,1322,29035,131.98023867828528,67.42693661724029,99,Healthy
2025-03-01 08:14:00,44.8627894770349,42.21539568520702,1.0948291581301617,16990,2637,1391,19627,61.27294406415462,264.9628679789158,33,Healthy
2025-03-01 08:15:00,66.65377476185537,53.66584243077664,1.8837943337065386,36255,15670,1452,51925,44.43556489330866,244.45303586097933,149,Healthy
2025-03-01 08:16:00,58.70878641674671,17.287886254427647,1.9958080927794541,20987,6966,1140,27953,35.92645591683059,111.3074895579197,87,Healthy
2025-03-01 08:17:00,54.50996282371958,46.5120785966343,4.463673271030767,47115,5670,1531,52785,80.34471559372149,242.0081135635206,223,Healthy
2025-03-01 08:18:00,54.219778703621344,52.16746128267076,0.7670273496487474,21901,29658,1062,51559,18.02301953545039,53.16065035000462,25,Healthy
2025-03-01 08:19:00,20.68121945753622,37.166087770684044,4.081557694829733,17277,6203,990,23480,82.84197621110904,104.31164312022011,38,Healthy
2025-03-01 08:20:00,59.480874353676185,24.596385068241915,1.7177545038625444,2643,22518,840,25161,1.1987122841280105,66.28430966772399,52,Healthy
2025-03-01 08:21:00,26.56711794660749,62.64247123248349,0.9502382825396166,24729,19274,971,44003,49.25359498113088,245.05672915447366,62,Healthy
2025-03-01 08:22:00,65.82199947409177,54.57452319722334,2.1544338859698877,22087,20589,748,42676,33.77021276075661,238.96853779459678,285,Healthy
2025-03-01 08:23:00,31.878399460826977,63.9914369109517,1.7346007818573153,22818,9669,734,32487,145.71159970415653,253.40900595045767,241,Healthy
2025-03-01 08:24:00,61.45962382253539,59.10415884986941,3.5361780671191747,1019,15968,1606,16987,109.35910561592686,51.120423331382206,221,Healthy
2025-03-01 08:25:00,25.974009671068085,69.42246577473176,2.4655702189637934,34443,3366,1616,37809,53.098353688873416,175.308181669602,17,Healthy
2025-03-01 08:26:00,40.87161619493443,21.53036399286694,5.812965583245794,10457,24943,1323,35400,14.833917893062456,226.20904937933412,131,Healthy
2025-03-01 08:27:00,16.413117729343632,15.204866068238445,5.799522796649678,34922,19910,1791,54832,78.00328860890298,88.85028218475387,51,Healthy
2025-03-01 08:28:00,49.60713417977044,30.22016748023551,2.940433980161317,10820,25191,1131,36011,32.80373431758031,212.44768187815617,242,Healthy
2025-03-01 08:29:00,60.1647565100103,17.740250501395533,4.872981033631428,33750,1366,1028,35116,80.92800233885531,71.02752482742143,79,Healthy
2025-03-01 08:30:00,53.10683687814497,41.38780677437346,0.5729769747348127,43586,16647,1776,60233,125.46899077265498,95.3314640260783,25,Healthy
2025-03-01 08:31:00,41.39551077631944,47.98173432446455,3.512963715986414,37484,27412,621,64896,92.75309026310643,168.94920374865026,78,Healthy
2025-03-01 08:32:00,12.706952716087569,44.69731691040422,4.588145447688385,39010,23905,1391,62915,95.43447451220533,213.39128817027552,62,Healthy
2025-03-01 08:33:00,66.00646043025151,25.55440812341621,1.6931877397403474,38790,10907,509,49697,81.6135130703589,86.46728173847401,182,Healthy
2025-03-01 08:34:00,52.32937291471808,64.52944185812781,0.8364446534126906,23869,7606,1337,31475,139.16257926207996,96.30583270773448,271,Healthy
2025-03-01 08:35:00,54.75185430191998,11.270341824122706,1.3575541474855073,35421,1012,1796,36433,139.8534999786699,101.11159176641576,298,Healthy
2025-03-01 08:36:00,57.68083453064843,30.880801225809577,2.930164479456214,3502,26111,1733,29613,77.39575695995927,109.67520117474461,24,Healthy
2025-03-01 08:37:00,54.86460555565664,53.13954852388366,3.285042814159441,17665,20623,1252,38288,46.55816358438216,106.63846213157281,279,Healthy
2025-03-01 08:38:00,36.46696984590002,56.01573558094957,2.5948681715982267,26600,3317,1385,29917,69.47846387603714,148.78727712440917,176,Healthy
2025-03-01 08:39:00,54.01730975727681,34.9671126659116,2.91985571873309,30394,21426,963,51820,28.797128917146736,213.44741270918072,72,Healthy
2025-03-01 08:40:00,47.501607268619736,11.014588795382025,3.0862922778510473,15086,16429,1211,31515,95.81530298239531,159.5079457836174,270,Healthy
2025-03-01 08:41:00,61.24098002012719,47.082620747424244,4.731901638806029,37171,8485,1227,45656,75.51375803155275,243.99347718747202,130,Healthy
2025-03-01 08:42:00,58.14758892024223,13.785680870992943,1.078830439427088,35003,17759,1216,52762,16.391771194178702,229.8171264871537,249,Healthy
2025-03-01 08:43:00,12.482462948035593,16.47134656921087,4.729227569376678,14149,27300,1739,41449,30.449519386822686,81.63172851226892,116,Healthy
2025-03-01 08:44:00,32.73322541995631,49.0150431787714,4.2874501626224895,31394,1256,579,32650,72.4651614737295,62.210405830185984,189,Healthy
2025-03-01 08:45:00,12.082969131033675,28.74929956857129,4.5791344521197495,15396,27840,979,43236,133.25075961710988,269.4853909999015,25,Healthy
2025-03-01 08:46:00,16.124495485965873,30.881809162495173,4.539576122314275,24324,17833,1401,42157,85.39221737403352,69.95776664071835,224,Healthy
2025-03-01 08:47:00,46.08464332021668,39.208424618994606,3.08825498690981,48198,26469,1390,74667,102.54871503106214,87.08479517992828,86,Healthy
2025-03-01 08:48:00,62.4293092697352,68.71470369156243,1.6627010150849502,18169,16903,517,35072,51.51525391184255,55.53331888952951,234,Healthy
2025-03-01 08:49:00,17.189485522556033,67.92653324432263,3.451458973659922,47632,4212,1688,51844,86.1402975635909,207.08409132466343,102,Healthy
2025-03-01 08:50:00,37.06535724800989,34.97565996160451,5.768901294850048,49274,26760,701,76034,67.65959357307204,195.59264078958714,190,Healthy
2025-03-01 08:51:00,64.65273428838663,25.92995303309693,3.7368912476635003,45277,7175,1240,52452,99.21035698085095,296.7259166088139,183,Healthy
2025-03-01 08:52:00,58.858059020295265,28.155529159846946,0.5607592986702769,27243,23327,818,50570,8.535759345772545,271.73309907929297,228,Healthy
2025-03-01 08:53:00,41.18007378795579,26.126877889696246,0.8284099768201485,32016,28799,716,60815,74.50173221960492,152.71079437022743,152,Healthy
2025-03-01 08:54:00,56.29428635972986,41.93474842850684,5.960748884819538,4194,25410,1557,29604,45.102901146451075,142.89646022813375,291,Healthy
2025-03-01 08:55:00,41.36162644267222,46.41158846805571,0.895704975816922,33398,14571,765,47969,49.60157413040848,124.21300856999628,268,Healthy
2025-03-01 08:56:00,19.485540236970927,39.32676329377996,0.7532483802469421,5789,17087,1223,22876,144.17669730215115,88.10173000947034,56,Healthy
2025-03-01 08:57:00,17.484166793300744,34.47966173488914,2.4416334814726044,21159,8446,1274,29605,28.221527093996034,84.52091415050226,14,Healthy
2025-03-01 08:58:00,21.302093924024184,22.677102254196267,5.831244617981351,44406,18692,1603,63098,47.375542634210944,83.07092700240136,71,Healthy
2025-03-01 08:59:00,31.05532569794077,38.9503354829268,2.2527133455307613,6350,26492,912,32842,76.9739937838999,78.52868929669464,93,Healthy
2025-03-01 09:00:00,65.83175606044112,30.466162828147482,2.7543627198139884,34301,15877,1775,50178,129.59101527429394,110.12801060138423,142,Healthy
2025-03-01 09:01:00,57.98070481921608,42.495727767900576,3.9874238366471104,25977,25723,1535,51700,63.083842397749194,126.6671575782791,72,Healthy
2025-03-01 09:02:00,35.96809367357905,50.51136493069743,0.6326151162951881,37431,13943,900,51374,111.8359268523375,290.39474275972896,290,Healthy
2025-03-01 09:03:00,39.58460258725444,47.99873046619663,5.437699676355534,1129,11306,1223,12435,128.59974063400557,194.61831275047143,53,Healthy
2025-03-01 09:04:00,25.936567459984893,37.749412624335605,3.3569365965493767,46331,5016,781,51347,47.19243701745549,296.89894362832024,162,Healthy
2025-03-01 09:05:00,52.26117738832781,43.36314545679765,3.0674599830223186,35626,21324,1635,56950,59.519777347267784,143.11673695641832,279,Healthy
2025-03-01 09:06:00,58.16594028772228,27.09136785764558,5.233996642136467,49503,24097,1222,73600,54.12687732956508,164.40665814736025,180,Healthy
